filename,label
utt_1600,b
utt_1601,sd
utt_1602,sd
utt_1603,b
utt_1604,+
utt_1605,b
utt_1606,sd
utt_1607,sd
utt_1608,sd
utt_1609,sd
utt_1610,%
utt_1611,qy
utt_1612,na
utt_1613,sd
utt_1614,b
utt_1615,sd
utt_1616,b
utt_1617,+
utt_1618,sd
utt_1619,b
utt_1620,+
utt_1621,b
utt_1622,sd
utt_1623,sd
utt_1624,b
utt_1625,+
utt_1626,b
utt_1627,+
utt_1628,b
utt_1629,sd
utt_1630,b
utt_1631,sd
utt_1632,b
utt_1633,sd
utt_1634,b
utt_1635,sd
utt_1636,sd
utt_1637,b
utt_1638,sd
utt_1639,sd
utt_1640,b
utt_1641,+
utt_1642,sd
utt_1643,sd
utt_1644,b
utt_1645,sd
utt_1646,b
utt_1647,+
utt_1648,sd
utt_1649,aa
utt_1650,sd
utt_1651,sd
utt_1652,sd
utt_1653,^q
utt_1654,^q
utt_1655,b
utt_1656,sd
utt_1657,sd
utt_1658,ba
utt_1659,%
utt_1660,sd
utt_1661,b
utt_1662,+
utt_1663,b
utt_1664,+
utt_1665,b
utt_1666,+
utt_1667,b
utt_1668,sd
utt_1669,b
utt_1670,sd
utt_1671,b
utt_1672,+
utt_1673,b
utt_1674,sd
utt_1675,sd
utt_1676,sd
utt_1677,+
utt_1678,+
utt_1679,sd
utt_1680,sd
utt_1681,b
utt_1682,sd
utt_1683,sd
utt_1684,b
utt_1685,sv
utt_1686,x
utt_1687,+
utt_1688,sv
utt_1689,%
utt_1690,+
utt_1691,qy
utt_1692,^h
utt_1693,^h
utt_1694,na
utt_1695,b
utt_1696,%
utt_1697,%
utt_1698,sd
utt_1699,b
utt_1700,sd
utt_1701,sd
utt_1702,sd
utt_1703,b
utt_1704,+
utt_1705,sd
utt_1706,sd
utt_1707,b
utt_1708,sv
utt_1709,aa
utt_1710,sv
utt_1711,sv
utt_1712,sd
utt_1713,aa
utt_1714,sd
utt_1715,^q
utt_1716,^q
utt_1717,^q
utt_1718,b
utt_1719,sd
utt_1720,sd
utt_1721,b
utt_1722,+
utt_1723,b
utt_1724,+
utt_1725,sv
utt_1726,b
utt_1727,sv
utt_1728,sv
utt_1729,sv
utt_1730,^q
utt_1731,b
utt_1732,sd
utt_1733,aa
utt_1734,sv
utt_1735,qh
utt_1736,+
utt_1737,sv
utt_1738,aa
utt_1739,+
utt_1740,aa
utt_1741,sv
utt_1742,sv
utt_1743,aa
utt_1744,sv
utt_1745,sd
utt_1746,b
utt_1747,sd
utt_1748,b
utt_1749,sd
utt_1750,b
utt_1751,sd
utt_1752,aa
utt_1753,sv
utt_1754,sd
utt_1755,aa
utt_1756,ba
utt_1757,b
utt_1758,sd
utt_1759,b
utt_1760,sd
utt_1761,sd
utt_1762,b
utt_1763,sd
utt_1764,sd
utt_1765,b
utt_1766,+
utt_1767,sd
utt_1768,sd
utt_1769,b
utt_1770,sd
utt_1771,sd
utt_1772,b
utt_1773,b
utt_1774,sd
utt_1775,sv
utt_1776,aa
utt_1777,aa
utt_1778,sv
utt_1779,sv
utt_1780,aa
utt_1781,aa
utt_1782,sd
utt_1783,sv
utt_1784,sv
utt_1785,aa
utt_1786,+
utt_1787,sv
utt_1788,b
utt_1789,sv
utt_1790,aa
utt_1791,aa
utt_1792,+
utt_1793,aa
utt_1794,sd
utt_1795,aa
utt_1796,sd
utt_1797,aa
utt_1798,%
utt_1799,sd
utt_1800,sd
utt_1801,sd
utt_1802,sd
utt_1803,aa
utt_1804,sv
utt_1805,+
utt_1806,+
utt_1807,aa
utt_1808,aa
utt_1809,sd
utt_1810,sd
utt_1811,sd
utt_1812,sd
utt_1813,sd
utt_1814,ba
utt_1815,b
utt_1816,sd
utt_1817,sd
utt_1818,sd
utt_1819,sd
utt_1820,b
utt_1821,+
utt_1822,sd
utt_1823,aa
utt_1824,sv
utt_1825,%
utt_1826,+
utt_1827,b
utt_1828,+
utt_1829,sd
utt_1830,aa
utt_1831,aa
utt_1832,sd
utt_1833,sd
utt_1834,^q
utt_1835,b
utt_1836,sd
utt_1837,%
utt_1838,+
utt_1839,b
utt_1840,+
utt_1841,aa
utt_1842,sv
utt_1843,sd
utt_1844,aa
utt_1845,+
utt_1846,sv
utt_1847,sv
utt_1848,aa
utt_1849,+
utt_1850,sv
utt_1851,b
utt_1852,sd
utt_1853,sd
utt_1854,b
utt_1855,+
utt_1856,sv
utt_1857,sd
utt_1858,b
utt_1859,b
utt_1860,sd
utt_1861,sv
utt_1862,b
utt_1863,sv
utt_1864,b
utt_1865,+
utt_1866,b
utt_1867,+
utt_1868,sv
utt_1869,b
utt_1870,+
utt_1871,"fo_o_fw_""_by_bc"
utt_1872,"fo_o_fw_""_by_bc"
utt_1873,sd
utt_1874,%
utt_1875,qo
utt_1876,sd
utt_1877,sv
utt_1878,aa
utt_1879,%
utt_1880,sd
utt_1881,sv
utt_1882,sv
utt_1883,sv
utt_1884,sv
utt_1885,sd
utt_1886,sv
utt_1887,b
utt_1888,+
utt_1889,sv
utt_1890,b
utt_1891,sd
utt_1892,sv
utt_1893,b
utt_1894,%
utt_1895,sd
utt_1896,%
utt_1897,qy
utt_1898,ny
utt_1899,sd
utt_1900,+
utt_1901,b
utt_1902,%
utt_1903,%
utt_1904,b
utt_1905,sv
utt_1906,sv
utt_1907,qy
utt_1908,sd
utt_1909,ny
utt_1910,sd
utt_1911,sd
utt_1912,sv
utt_1913,sv
utt_1914,sv
utt_1915,sv
utt_1916,sv
utt_1917,%
utt_1918,sv
utt_1919,b
utt_1920,sd
utt_1921,x
utt_1922,+
utt_1923,b
utt_1924,sv
utt_1925,%
utt_1926,sv
utt_1927,ar
utt_1928,sd
utt_1929,sv
utt_1930,sv
utt_1931,sv
utt_1932,b
utt_1933,sv
utt_1934,sv
utt_1935,%
utt_1936,sv
utt_1937,sv
utt_1938,qy
utt_1939,ny
utt_1940,sv
utt_1941,%
utt_1942,qy
utt_1943,no
utt_1944,sv
utt_1945,%
utt_1946,b
utt_1947,sv
utt_1948,%
utt_1949,sv
utt_1950,sv
utt_1951,qy
utt_1952,ny
utt_1953,ba
utt_1954,sd
utt_1955,sv
utt_1956,sv
utt_1957,sd
utt_1958,sd
utt_1959,sd
utt_1960,sd
utt_1961,+
utt_1962,sd
utt_1963,sd
utt_1964,sd
utt_1965,sd
utt_1966,h
utt_1967,sv
utt_1968,aa
utt_1969,sd
utt_1970,b
utt_1971,sd
utt_1972,sd
utt_1973,sd
utt_1974,sd
utt_1975,sv
utt_1976,sv
utt_1977,aa
utt_1978,+
utt_1979,sd
utt_1980,b
utt_1981,b
utt_1982,sd
utt_1983,qw
utt_1984,sd
utt_1985,bk
utt_1986,sd
utt_1987,sd
utt_1988,sv
utt_1989,b
utt_1990,b
utt_1991,sd
utt_1992,sd
utt_1993,sd
utt_1994,sd
utt_1995,sd
utt_1996,b
utt_1997,sv
utt_1998,sd
utt_1999,sd
utt_2000,b
utt_2001,sd
utt_2002,sd
utt_2003,sv
utt_2004,sv
utt_2005,sd
utt_2006,b
utt_2007,sd
utt_2008,sd
utt_2009,sd
utt_2010,sd
utt_2011,sd
utt_2012,sd
utt_2013,b
utt_2014,sd
utt_2015,aa
utt_2016,aa
utt_2017,bf
utt_2018,%
utt_2019,b
utt_2020,sd
utt_2021,sd
utt_2022,sd
utt_2023,sd
utt_2024,sd
utt_2025,aa
utt_2026,aa
utt_2027,aa
utt_2028,sd
utt_2029,sd
utt_2030,sd
utt_2031,sd
utt_2032,sd
utt_2033,b
utt_2034,sd
utt_2035,sd
utt_2036,b
utt_2037,%
utt_2038,sd
utt_2039,b
utt_2040,%
utt_2041,sd
utt_2042,sd
utt_2043,b
utt_2044,qy
utt_2045,ny
utt_2046,sd
utt_2047,sd
utt_2048,b
utt_2049,%
utt_2050,sd
utt_2051,b
utt_2052,b
utt_2053,sd
utt_2054,sd
utt_2055,x
utt_2056,%
utt_2057,x
utt_2058,+
utt_2059,sd
utt_2060,x
utt_2061,+
utt_2062,x
utt_2063,+
utt_2064,qy
utt_2065,ny
utt_2066,x
utt_2067,qy
utt_2068,no
utt_2069,b
utt_2070,sd
utt_2071,ba
utt_2072,sd
utt_2073,sd
utt_2074,sd
utt_2075,b
utt_2076,sd
utt_2077,sd
utt_2078,b
utt_2079,+
utt_2080,sd
utt_2081,sd
utt_2082,sd
utt_2083,sd
utt_2084,sd
utt_2085,b
utt_2086,sv
utt_2087,%
utt_2088,aa
utt_2089,b
utt_2090,+
utt_2091,b
utt_2092,sd
utt_2093,sd
utt_2094,%
utt_2095,qy
utt_2096,ny
utt_2097,bk
utt_2098,qw
utt_2099,^h
utt_2100,x
utt_2101,+
utt_2102,sd
utt_2103,x
utt_2104,sd
utt_2105,sd
utt_2106,sd
utt_2107,sv
utt_2108,%
utt_2109,b
utt_2110,sd
utt_2111,b
utt_2112,sd
utt_2113,sd
utt_2114,sd
utt_2115,sd
utt_2116,ba
utt_2117,+
utt_2118,%
utt_2119,sd
utt_2120,sd
utt_2121,sd
utt_2122,^q
utt_2123,b
utt_2124,sd
utt_2125,sd
utt_2126,b
utt_2127,+
utt_2128,sd
utt_2129,%
utt_2130,b
utt_2131,+
utt_2132,sd
utt_2133,ba
utt_2134,^h
utt_2135,qy
utt_2136,sd
utt_2137,sv
utt_2138,ar
utt_2139,sd
utt_2140,^q
utt_2141,sd
utt_2142,sd
utt_2143,sd
utt_2144,b
utt_2145,sd
utt_2146,sd
utt_2147,%
utt_2148,qy
utt_2149,%
utt_2150,sv
utt_2151,sd
utt_2152,x
utt_2153,sd
utt_2154,b
utt_2155,+
utt_2156,sd
utt_2157,sd
utt_2158,b
utt_2159,+
utt_2160,sd
utt_2161,sd
utt_2162,bh
utt_2163,sd
utt_2164,x
utt_2165,+
utt_2166,b
utt_2167,+
utt_2168,sv
utt_2169,sd
utt_2170,sv
utt_2171,sv
utt_2172,ba
utt_2173,sd
utt_2174,aa
utt_2175,sd
utt_2176,sv
utt_2177,sv
utt_2178,b
utt_2179,+
utt_2180,sv
utt_2181,x
utt_2182,+
utt_2183,qy^d
utt_2184,nn
utt_2185,+
utt_2186,sd
utt_2187,ba
utt_2188,sd
utt_2189,sd
utt_2190,sd
utt_2191,ba
utt_2192,aa
utt_2193,sv
utt_2194,sd
utt_2195,b
utt_2196,sd
utt_2197,sv
utt_2198,%
utt_2199,ad
utt_2200,sv
utt_2201,aa
utt_2202,sv
utt_2203,sv
utt_2204,sv
utt_2205,sv
utt_2206,sd
utt_2207,b
utt_2208,sv
utt_2209,ba
utt_2210,+
utt_2211,sd
utt_2212,sd
utt_2213,sv
utt_2214,sd
utt_2215,sd
utt_2216,b
utt_2217,sd
utt_2218,sd
utt_2219,b
utt_2220,sd
utt_2221,ba
utt_2222,sd
utt_2223,sd
utt_2224,sd
utt_2225,b
utt_2226,sd
utt_2227,sd
utt_2228,b
utt_2229,sd
utt_2230,sd
utt_2231,sd
utt_2232,sd
utt_2233,sd
utt_2234,sd
utt_2235,x
utt_2236,sd
utt_2237,sd
utt_2238,^q
utt_2239,sd
utt_2240,^q
utt_2241,sd
utt_2242,^q
utt_2243,b
utt_2244,+
utt_2245,sd
utt_2246,sd
utt_2247,^q
utt_2248,^q
utt_2249,x
utt_2250,sd
utt_2251,^q
utt_2252,sd
utt_2253,^q
utt_2254,sd
utt_2255,b
utt_2256,b
utt_2257,sd
utt_2258,b
utt_2259,%
utt_2260,qw
utt_2261,qy
utt_2262,nn
utt_2263,sd
utt_2264,%
utt_2265,%
utt_2266,sd
utt_2267,b
utt_2268,sd
utt_2269,b
utt_2270,sv
utt_2271,sd
utt_2272,%
utt_2273,sv
utt_2274,sd
utt_2275,sd
utt_2276,b
utt_2277,+
utt_2278,sd
utt_2279,b
utt_2280,+
utt_2281,sd
utt_2282,sd
utt_2283,sd
utt_2284,sd
utt_2285,b
utt_2286,+
utt_2287,sd
utt_2288,sv
utt_2289,sd
utt_2290,bh
utt_2291,+
utt_2292,%
utt_2293,sd
utt_2294,sd
utt_2295,b
utt_2296,sd
utt_2297,b
utt_2298,sd
utt_2299,+
utt_2300,sd
utt_2301,b
utt_2302,+
utt_2303,%
utt_2304,sv
utt_2305,aa
utt_2306,%
utt_2307,sd
utt_2308,sd
utt_2309,sd
utt_2310,b
utt_2311,sv
utt_2312,sd
utt_2313,aa
utt_2314,sv
utt_2315,sv
utt_2316,sv
utt_2317,aa
utt_2318,sd
utt_2319,sd
utt_2320,b
utt_2321,sv
utt_2322,ba
utt_2323,%
utt_2324,qy
utt_2325,%
utt_2326,%
utt_2327,sd
utt_2328,b
utt_2329,sd
utt_2330,fp
utt_2331,fp
utt_2332,fp
utt_2333,qy
utt_2334,ny
utt_2335,sd
utt_2336,sd
utt_2337,%
utt_2338,+
utt_2339,sd
utt_2340,sd
utt_2341,bh
utt_2342,b
utt_2343,qy^d
utt_2344,ny
utt_2345,bh
utt_2346,sd
utt_2347,x
utt_2348,+
utt_2349,sd
utt_2350,sd
utt_2351,sd
utt_2352,sd
utt_2353,sd
utt_2354,sd
utt_2355,x
utt_2356,+
utt_2357,b
utt_2358,sd
utt_2359,qy
utt_2360,na
utt_2361,bh
utt_2362,b
utt_2363,sd
utt_2364,sd
utt_2365,x
utt_2366,+
utt_2367,b
utt_2368,+
utt_2369,b
utt_2370,sd
utt_2371,sd
utt_2372,%
utt_2373,%
utt_2374,%
utt_2375,ba
utt_2376,aa
utt_2377,sd
utt_2378,sd
utt_2379,x
utt_2380,+
utt_2381,b
utt_2382,+
utt_2383,sd
utt_2384,sd
utt_2385,sd
utt_2386,sd
utt_2387,sd
utt_2388,bh
utt_2389,ny
utt_2390,ny
utt_2391,bf
utt_2392,qy
utt_2393,x
utt_2394,+
utt_2395,%
utt_2396,nn
utt_2397,sd
utt_2398,%
utt_2399,sd
utt_2400,x
utt_2401,sd
utt_2402,sd
utt_2403,b
utt_2404,sd
utt_2405,sd
utt_2406,sd
utt_2407,x
utt_2408,+
utt_2409,sd
utt_2410,b
utt_2411,sd
utt_2412,b
utt_2413,b
utt_2414,+
utt_2415,sd
utt_2416,sd
utt_2417,b
utt_2418,+
utt_2419,sv
utt_2420,aa
utt_2421,sv
utt_2422,+
utt_2423,"fo_o_fw_""_by_bc"
utt_2424,sd
utt_2425,b
utt_2426,+
utt_2427,sd
utt_2428,sd
utt_2429,sd
utt_2430,sd
utt_2431,b
utt_2432,sd
utt_2433,sd
utt_2434,b
utt_2435,nn
utt_2436,sd
utt_2437,b
utt_2438,sd
utt_2439,sd
utt_2440,sd
utt_2441,sd
utt_2442,sd
utt_2443,sd
utt_2444,sd
utt_2445,sd
utt_2446,b
utt_2447,sd
utt_2448,sd
utt_2449,b
utt_2450,sd
utt_2451,x
utt_2452,sd
utt_2453,b
utt_2454,sd
utt_2455,b
utt_2456,sd
utt_2457,aa
utt_2458,aa
utt_2459,sv
utt_2460,%
utt_2461,sd
utt_2462,b
utt_2463,+
utt_2464,sd
utt_2465,sd
utt_2466,b
utt_2467,b
utt_2468,b
utt_2469,sd
utt_2470,%
utt_2471,sd
utt_2472,b
utt_2473,ba
utt_2474,sd
utt_2475,ba
utt_2476,ba
utt_2477,sd
utt_2478,ba
utt_2479,sd
utt_2480,sd
utt_2481,b
utt_2482,sd
utt_2483,sd
utt_2484,b
utt_2485,sd
utt_2486,sd
utt_2487,x
utt_2488,sd
utt_2489,b
utt_2490,sd
utt_2491,sd
utt_2492,sd
utt_2493,sd
utt_2494,b
utt_2495,+
utt_2496,sv
utt_2497,x
utt_2498,+
utt_2499,sd
utt_2500,b
utt_2501,+
utt_2502,b
utt_2503,sd
utt_2504,b
utt_2505,+
utt_2506,b
utt_2507,sd
utt_2508,sd
utt_2509,sv
utt_2510,b
utt_2511,b
utt_2512,b
utt_2513,sv
utt_2514,aa
utt_2515,sv
utt_2516,sv
utt_2517,sv
utt_2518,sd
utt_2519,sd
utt_2520,x
utt_2521,+
utt_2522,sd
utt_2523,sd
utt_2524,b
utt_2525,sd
utt_2526,%
utt_2527,+
utt_2528,qw
utt_2529,%
utt_2530,sd
utt_2531,qy
utt_2532,ny
utt_2533,b
utt_2534,qy
utt_2535,sd
utt_2536,qrr
utt_2537,nn
utt_2538,sd
utt_2539,sd
utt_2540,sd
utt_2541,sd
utt_2542,b
utt_2543,b
utt_2544,sd
utt_2545,%
utt_2546,qy
utt_2547,qy
utt_2548,ny
utt_2549,sd
utt_2550,b
utt_2551,+
utt_2552,b
utt_2553,+
utt_2554,b
utt_2555,sd
utt_2556,sd
utt_2557,b
utt_2558,+
utt_2559,sd
utt_2560,x
utt_2561,+
utt_2562,ba
utt_2563,+
utt_2564,x
utt_2565,sd
utt_2566,sd
utt_2567,^q
utt_2568,sd
utt_2569,aa
utt_2570,+
utt_2571,sd
utt_2572,sd
utt_2573,sd
utt_2574,sd
utt_2575,ba
utt_2576,sd
utt_2577,sd
utt_2578,sd
utt_2579,b
utt_2580,+
utt_2581,sd
utt_2582,b
utt_2583,sd
utt_2584,sd
utt_2585,sd
utt_2586,b
utt_2587,+
utt_2588,ba
utt_2589,b
utt_2590,b
utt_2591,%
utt_2592,aa
utt_2593,sv
utt_2594,b
utt_2595,sv
utt_2596,sv
utt_2597,sd
utt_2598,x
utt_2599,+
utt_2600,%
utt_2601,sd
utt_2602,sd
utt_2603,bh
utt_2604,sd
utt_2605,aa
utt_2606,ad
utt_2607,^h
utt_2608,qw
utt_2609,sd
utt_2610,sd
utt_2611,%
utt_2612,qy
utt_2613,br
utt_2614,qy
utt_2615,nn
utt_2616,sd
utt_2617,nn
utt_2618,sd
utt_2619,sd
utt_2620,sd
utt_2621,sd
utt_2622,b
utt_2623,sd
utt_2624,ba
utt_2625,aa
utt_2626,sd
utt_2627,sd
utt_2628,b
utt_2629,b
utt_2630,%
utt_2631,qw
utt_2632,%
utt_2633,qh
utt_2634,%
utt_2635,sd
utt_2636,ar
utt_2637,sd
utt_2638,ba
utt_2639,+
utt_2640,sd
utt_2641,sd
utt_2642,sd
utt_2643,b
utt_2644,sd
utt_2645,sd
utt_2646,ba
utt_2647,bh
utt_2648,b
utt_2649,sd
utt_2650,aa
utt_2651,aap_am
utt_2652,bh
utt_2653,ba
utt_2654,%
utt_2655,qy
utt_2656,ny
utt_2657,qy
utt_2658,no
utt_2659,%
utt_2660,qy
utt_2661,ny
utt_2662,sd
utt_2663,aa
utt_2664,ar
utt_2665,sd
utt_2666,sd
utt_2667,bh
utt_2668,+
utt_2669,%
utt_2670,qy
utt_2671,sd
utt_2672,ny
utt_2673,bh
utt_2674,sd
utt_2675,b
utt_2676,sd
utt_2677,%
utt_2678,qy
utt_2679,sd
utt_2680,sd
utt_2681,b
utt_2682,b
utt_2683,sd
utt_2684,qy
utt_2685,qy
utt_2686,nn
utt_2687,sd
utt_2688,b
utt_2689,sd
utt_2690,qy
utt_2691,sd
utt_2692,bk
utt_2693,sd
utt_2694,sd
utt_2695,sd
utt_2696,sd
utt_2697,qy^d
utt_2698,nn
utt_2699,sd
utt_2700,sd
utt_2701,qh
utt_2702,sd
utt_2703,qy
utt_2704,ny
utt_2705,sd
utt_2706,sd
utt_2707,sd
utt_2708,sd
utt_2709,sd
utt_2710,sd
utt_2711,sd
utt_2712,sd
utt_2713,b
utt_2714,sd
utt_2715,ba
utt_2716,ba
utt_2717,sd
utt_2718,sd
utt_2719,b
utt_2720,+
utt_2721,b
utt_2722,+
utt_2723,b
utt_2724,sv
utt_2725,sv
utt_2726,sd
utt_2727,b
utt_2728,ba
utt_2729,ba
utt_2730,sd
utt_2731,b
utt_2732,+
utt_2733,b
utt_2734,b
utt_2735,+
utt_2736,ba
utt_2737,sd
utt_2738,sv
utt_2739,+
utt_2740,sd
utt_2741,%
utt_2742,sv
utt_2743,sd
utt_2744,ba
utt_2745,+
utt_2746,b
utt_2747,sv
utt_2748,%
utt_2749,sd
utt_2750,b
utt_2751,qy
utt_2752,%
utt_2753,na
utt_2754,b
utt_2755,sd
utt_2756,ba
utt_2757,sv
utt_2758,b
utt_2759,%
utt_2760,sd
utt_2761,sv
utt_2762,sd
utt_2763,sd
utt_2764,sd
utt_2765,b
utt_2766,sd
utt_2767,%
utt_2768,sv
utt_2769,ad
utt_2770,ad
utt_2771,sd
utt_2772,sd
utt_2773,b
utt_2774,+
utt_2775,b
utt_2776,+
utt_2777,ba
utt_2778,sd
utt_2779,b
utt_2780,b
utt_2781,%
utt_2782,qy
utt_2783,no
utt_2784,b
utt_2785,sd
utt_2786,%
utt_2787,b
utt_2788,sv
utt_2789,ad
utt_2790,sd
utt_2791,sd
utt_2792,sd
utt_2793,qy
utt_2794,no
utt_2795,b
utt_2796,sd
utt_2797,b
utt_2798,sv
utt_2799,sd
utt_2800,aa
utt_2801,sv
utt_2802,b
utt_2803,%
utt_2804,sd
utt_2805,ba
utt_2806,sv
utt_2807,sd
utt_2808,b
utt_2809,sd
utt_2810,ba
utt_2811,ba
utt_2812,ba
utt_2813,sd
utt_2814,ba
utt_2815,ba
utt_2816,ba
utt_2817,qy
utt_2818,no
utt_2819,fc
utt_2820,fc
utt_2821,fc
utt_2822,fc
utt_2823,fc
utt_2824,ad
utt_2825,aa
utt_2826,qy
utt_2827,%
utt_2828,ng
utt_2829,sd
utt_2830,ba
utt_2831,%
utt_2832,sd
utt_2833,sd
utt_2834,sd
utt_2835,sd
utt_2836,%
utt_2837,sd
utt_2838,sd
utt_2839,sv
utt_2840,+
utt_2841,sd
utt_2842,+
utt_2843,b
utt_2844,b
utt_2845,ad
utt_2846,qy
utt_2847,%
utt_2848,nn
utt_2849,nn
utt_2850,nn
utt_2851,nn
utt_2852,bk
utt_2853,sd
utt_2854,b
utt_2855,sd
utt_2856,sd
utt_2857,b
utt_2858,%
utt_2859,%
utt_2860,sv
utt_2861,sv
utt_2862,sd
utt_2863,sd
utt_2864,sv
utt_2865,sv
utt_2866,qo
utt_2867,qy^d
utt_2868,ng
utt_2869,qy^d
utt_2870,sd
utt_2871,sd
utt_2872,sd
utt_2873,sd
utt_2874,sv
utt_2875,ft
utt_2876,sv
utt_2877,aa
utt_2878,aa
utt_2879,qo
utt_2880,qy
utt_2881,na
utt_2882,sd
utt_2883,sd
utt_2884,sd
utt_2885,sd
utt_2886,sd
utt_2887,sd
utt_2888,sd
utt_2889,sd
utt_2890,b
utt_2891,+
utt_2892,sd
utt_2893,sd
utt_2894,sd
utt_2895,sd
utt_2896,b
utt_2897,sd
utt_2898,sd
utt_2899,^q
utt_2900,^q
utt_2901,sd
utt_2902,ba
utt_2903,qo
utt_2904,sd
utt_2905,sd
utt_2906,sd
utt_2907,sd
utt_2908,x
utt_2909,sd
utt_2910,x
utt_2911,+
utt_2912,b
utt_2913,sv
utt_2914,aa
utt_2915,aa
utt_2916,sd
utt_2917,sd
utt_2918,sd
utt_2919,sv
utt_2920,b
utt_2921,+
utt_2922,sd
utt_2923,b
utt_2924,b
utt_2925,nn
utt_2926,sd
utt_2927,sd
utt_2928,sd
utt_2929,aa
utt_2930,sv
utt_2931,%
utt_2932,sv
utt_2933,sd
utt_2934,sd
utt_2935,b
utt_2936,+
utt_2937,^q
utt_2938,^q
utt_2939,sd
utt_2940,qy^d
utt_2941,sd
utt_2942,sd
utt_2943,%
utt_2944,b
utt_2945,ad
utt_2946,qy^d
utt_2947,qy
utt_2948,na
utt_2949,ad
utt_2950,aa
utt_2951,sd
utt_2952,sd
utt_2953,sd
utt_2954,sd
utt_2955,sd
utt_2956,sd
utt_2957,sd
utt_2958,sd
utt_2959,sd
utt_2960,sd
utt_2961,sd
utt_2962,sd
utt_2963,x
utt_2964,+
utt_2965,ad
utt_2966,sd
utt_2967,sd
utt_2968,aa
utt_2969,+
utt_2970,b
utt_2971,sd
utt_2972,sd
utt_2973,qy^d
utt_2974,+
utt_2975,sd
utt_2976,ba
utt_2977,aa
utt_2978,sv
utt_2979,sd
utt_2980,b
utt_2981,+
utt_2982,sv
utt_2983,sd
utt_2984,sd
utt_2985,aa
utt_2986,+
utt_2987,sd
utt_2988,sd
utt_2989,b
utt_2990,+
utt_2991,x
utt_2992,sd
utt_2993,ad
utt_2994,ad
utt_2995,sd
utt_2996,aa
utt_2997,oo_co_cc
utt_2998,b
utt_2999,ft
utt_3000,sd
utt_3001,sd
utt_3002,ba
utt_3003,%
utt_3004,%
utt_3005,sd
utt_3006,b
utt_3007,sv
utt_3008,sd
utt_3009,sd
utt_3010,ad
utt_3011,%
utt_3012,qw
utt_3013,sd
utt_3014,sd
utt_3015,sd
utt_3016,sd
utt_3017,sd
utt_3018,sd
utt_3019,sd
utt_3020,b
utt_3021,+
utt_3022,ba
utt_3023,sd
utt_3024,sd
utt_3025,sd
utt_3026,sd
utt_3027,sd
utt_3028,b
utt_3029,+
utt_3030,sd
utt_3031,sd
utt_3032,sd
utt_3033,sd
utt_3034,sd
utt_3035,ba
utt_3036,ad
utt_3037,aa
utt_3038,+
utt_3039,+
utt_3040,sd
utt_3041,sd
utt_3042,b
utt_3043,sd
utt_3044,sd
utt_3045,sd
utt_3046,sd
utt_3047,sd
utt_3048,sd
utt_3049,ba
utt_3050,+
utt_3051,b
utt_3052,ba
utt_3053,ad
utt_3054,ad
utt_3055,sd
utt_3056,sv
utt_3057,sd
utt_3058,qw^d
utt_3059,sd
utt_3060,sd
utt_3061,sd
utt_3062,sd
utt_3063,sd
utt_3064,sd
utt_3065,ba
utt_3066,sd
utt_3067,b
utt_3068,+
utt_3069,b
utt_3070,+
utt_3071,sd
utt_3072,sd
utt_3073,sv
utt_3074,aa
utt_3075,+
utt_3076,b
utt_3077,sd
utt_3078,sd
utt_3079,sd
utt_3080,sd
utt_3081,b
utt_3082,sd
utt_3083,sd
utt_3084,sd
utt_3085,sd
utt_3086,sd
utt_3087,b
utt_3088,+
utt_3089,sd
utt_3090,sd
utt_3091,sd
utt_3092,sd
utt_3093,sd
utt_3094,b
utt_3095,sd
utt_3096,b
utt_3097,sd
utt_3098,b
utt_3099,sd
utt_3100,x
utt_3101,sv
utt_3102,aa
utt_3103,sd
utt_3104,sd
utt_3105,b
utt_3106,sd
utt_3107,b
utt_3108,ad
utt_3109,sd
utt_3110,b
utt_3111,sd
utt_3112,bh
utt_3113,ny
utt_3114,ad
utt_3115,aa
utt_3116,sd
utt_3117,+
utt_3118,+
utt_3119,sd
utt_3120,ad
utt_3121,ad
utt_3122,aa
utt_3123,sd
utt_3124,sd
utt_3125,b
utt_3126,sd
utt_3127,ba
utt_3128,x
utt_3129,sd
utt_3130,qo
utt_3131,sv
utt_3132,b
utt_3133,sd
utt_3134,sd
utt_3135,sd
utt_3136,b
utt_3137,sd
utt_3138,sd
utt_3139,sv
utt_3140,b
utt_3141,+
utt_3142,qw
utt_3143,arp_nd
utt_3144,bk
utt_3145,bk
utt_3146,sd
utt_3147,b
utt_3148,+
utt_3149,ba
utt_3150,sd
utt_3151,sd
utt_3152,b
utt_3153,sv
utt_3154,b
utt_3155,+
utt_3156,b
utt_3157,+
utt_3158,%
utt_3159,aa
utt_3160,aa
utt_3161,sv
utt_3162,sv
utt_3163,b
utt_3164,sv
utt_3165,sv
utt_3166,sv
utt_3167,qh
utt_3168,b
utt_3169,sd
utt_3170,sv
utt_3171,sv
utt_3172,sd
utt_3173,sd
utt_3174,b
utt_3175,h
utt_3176,qw
utt_3177,sd
utt_3178,bk
utt_3179,ba
utt_3180,%
utt_3181,sd
utt_3182,ba
utt_3183,sd
utt_3184,x
utt_3185,sd
utt_3186,%
utt_3187,qy
utt_3188,b
utt_3189,+
utt_3190,%
utt_3191,%
utt_3192,nn
utt_3193,t3
utt_3194,sd
utt_3195,sd
utt_3196,sd
utt_3197,b
utt_3198,sd
utt_3199,bk
utt_3200,sd
utt_3201,sd
utt_3202,%
utt_3203,x
utt_3204,b
